,resale_price
111211,350000.0
111212,268000.0
111213,348000.0
111214,660000.0
111215,320000.0
111216,598000.0
111217,385000.0
111218,353000.0
111219,388000.0
111220,580000.0
111221,285000.0
111222,660000.0
111223,338888.0
111224,462000.0
111225,560000.0
111226,380000.0
111227,260000.0
111228,465000.0
111229,521000.0
111230,428000.0
111231,282000.0
111232,288000.0
111233,358000.0
111234,880000.0
111235,350000.0
111236,440888.0
111237,470000.0
111238,340000.0
111239,393000.0
111240,570000.0
111241,600000.0
111242,510000.0
111243,300000.0
111244,410000.0
111245,425000.0
111246,316000.0
111247,439000.0
111248,355000.0
111249,405000.0
111250,628000.0
111251,435000.0
111252,533000.0
111253,508000.0
111254,370000.0
111255,461000.0
111256,378000.0
111257,680000.0
111258,360000.0
111259,638000.0
111260,390000.0
111261,463500.0
111262,398000.0
111263,438000.0
111264,335000.0
111265,600000.0
111266,470000.0
111267,455000.0
111268,512000.0
111269,342000.0
111270,520000.0
111271,360000.0
111272,510000.0
111273,432000.0
111274,278000.0
111275,415000.0
111276,518000.0
111277,600000.0
111278,388000.0
111279,535000.0
111280,315000.0
111281,310000.0
111282,510000.0
111283,420000.0
111284,445000.0
111285,263500.0
111286,520000.0
111287,368000.0
111288,380000.0
111289,288000.0
111290,320888.0
111291,573000.0
111292,195000.0
111293,290000.0
111294,499000.0
111295,510000.0
111296,288800.0
111297,345000.0
111298,635000.0
111299,390000.0
111300,480000.0
111301,293000.0
111302,415000.0
111303,366000.0
111304,580000.0
111305,315000.0
111306,695000.0
111307,520000.0
111308,353000.0
111309,285000.0
111310,570000.0
111311,520000.0
111312,535000.0
111313,718888.0
111314,478000.0
111315,320000.0
111316,470000.0
111317,415000.0
111318,638500.0
111319,414000.0
111320,530000.0
111321,365000.0
111322,320000.0
111323,485000.0
111324,740000.0
111325,368000.0
111326,418888.0
111327,707688.0
111328,420000.0
111329,525000.0
111330,430000.0
111331,420000.0
111332,618000.0
111333,410000.0
111334,811000.0
111335,550000.0
111336,612888.0
111337,355000.0
111338,355000.0
111339,698000.0
111340,308000.0
111341,685000.0
111342,628000.0
111343,613000.0
111344,425000.0
111345,380000.0
111346,245000.0
111347,470000.0
111348,427000.0
111349,350000.0
111350,377000.0
111351,550000.0
111352,495000.0
111353,434000.0
111354,540000.0
111355,485000.0
111356,453000.0
111357,283000.0
111358,580000.0
111359,520000.0
111360,465000.0
111361,512888.0
111362,559000.0
111363,360000.0
111364,400000.0
111365,325000.0
111366,578000.0
111367,450000.0
111368,525000.0
111369,280000.0
111370,380000.0
111371,520000.0
111372,405000.0
111373,352888.0
111374,420000.0
111375,330000.0
111376,340000.0
111377,450000.0
111378,302000.0
111379,315000.0
111380,250000.0
111381,653888.0
111382,310000.0
111383,278000.0
111384,610000.0
111385,413000.0
111386,315000.0
111387,260000.0
111388,380000.0
111389,395000.0
111390,262000.0
111391,420000.0
111392,900000.0
111393,261000.0
111394,868000.0
111395,410000.0
111396,300000.0
111397,325000.0
111398,317000.0
111399,555000.0
111400,302000.0
111401,595000.0
111402,570000.0
111403,748000.0
111404,316000.0
111405,370000.0
111406,462000.0
111407,380000.0
111408,400000.0
111409,329000.0
111410,488000.0
111411,460000.0
111412,461000.0
111413,443888.0
111414,565000.0
111415,720000.0
111416,475000.0
111417,395000.0
111418,408000.0
111419,392000.0
111420,322000.0
111421,398000.0
111422,470000.0
111423,308000.0
111424,620000.0
111425,455000.0
111426,322000.0
111427,568000.0
111428,385000.0
111429,458888.0
111430,328000.0
111431,639988.0
111432,420000.0
111433,410000.0
111434,945000.0
111435,368000.0
111436,450000.0
111437,517000.0
111438,441000.0
111439,888000.0
111440,278000.0
111441,415000.0
111442,438000.0
111443,375000.0
111444,303000.0
111445,550000.0
111446,520000.0
111447,510000.0
111448,546888.0
111449,570000.0
111450,340000.0
111451,365000.0
111452,485000.0
111453,413000.0
111454,408000.0
111455,495000.0
111456,310000.0
111457,348000.0
111458,320000.0
111459,282500.0
111460,319000.0
111461,421000.0
111462,308000.0
111463,373000.0
111464,477500.0
111465,345000.0
111466,330000.0
111467,460000.0
111468,445000.0
111469,828000.0
111470,612000.0
111471,462500.0
111472,460000.0
111473,630000.0
111474,870000.0
111475,338000.0
111476,250000.0
111477,570000.0
111478,360000.0
111479,395000.0
111480,272000.0
111481,488888.0
111482,311000.0
111483,460000.0
111484,355000.0
111485,300000.0
111486,308000.0
111487,458800.0
111488,325000.0
111489,288000.0
111490,250000.0
111491,425000.0
111492,566888.0
111493,575000.0
111494,730000.0
111495,345000.0
111496,464000.0
111497,630000.0
111498,500000.0
111499,622000.0
111500,388000.0
111501,353000.0
111502,495000.0
111503,400000.0
111504,317000.0
111505,380000.0
111506,815000.0
111507,750000.0
111508,345000.0
111509,435000.0
111510,323000.0
111511,550000.0
111512,441000.0
111513,630000.0
111514,346000.0
111515,438888.0
111516,310000.0
111517,245000.0
111518,805000.0
111519,465000.0
111520,430000.0
111521,373000.0
111522,418000.0
111523,533000.0
111524,295000.0
111525,362000.0
111526,537000.0
111527,258000.0
111528,412000.0
111529,310000.0
111530,490000.0
111531,306000.0
111532,471688.0
111533,400000.0
111534,585000.0
111535,290000.0
111536,406888.0
111537,720000.0
111538,1000000.0
111539,335000.0
111540,398000.0
111541,406000.0
111542,287000.0
111543,430000.0
111544,505000.0
111545,305000.0
111546,350000.0
111547,400000.0
111548,412000.0
111549,365000.0
111550,358000.0
111551,295000.0
111552,465000.0
111553,462000.0
111554,385000.0
111555,430000.0
111556,256000.0
111557,535000.0
111558,535000.0
111559,568000.0
111560,495000.0
111561,672000.0
111562,486000.0
111563,288000.0
111564,348000.0
111565,538000.0
111566,328000.0
111567,438000.0
111568,480000.0
111569,438888.0
111570,430000.0
111571,780000.0
111572,526000.0
111573,523000.0
111574,330000.0
111575,314000.0
111576,499000.0
111577,735000.0
111578,375000.0
111579,380000.0
111580,510000.0
111581,548000.0
111582,452000.0
111583,340000.0
111584,500000.0
111585,500000.0
111586,560000.0
111587,650000.0
111588,365000.0
111589,335000.0
111590,500000.0
111591,640000.0
111592,483000.0
111593,425000.0
111594,690000.0
111595,385000.0
111596,300000.0
111597,335000.0
111598,326000.0
111599,522000.0
111600,445000.0
111601,310000.0
111602,405000.0
111603,253000.0
111604,340000.0
111605,250000.0
111606,480000.0
111607,335000.0
111608,380000.0
111609,325000.0
111610,553888.0
111611,562000.0
111612,595000.0
111613,220000.0
111614,270000.0
111615,480000.0
111616,262500.0
111617,338000.0
111618,540000.0
111619,410000.0
111620,525000.0
111621,535000.0
111622,500000.0
111623,418000.0
111624,365000.0
111625,480000.0
111626,640000.0
111627,560000.0
111628,515000.0
111629,760000.0
111630,650000.0
111631,260000.0
111632,280000.0
111633,465000.0
111634,350000.0
111635,416000.0
111636,338000.0
111637,453000.0
111638,438000.0
111639,372000.0
111640,462000.0
111641,341000.0
111642,730000.0
111643,388000.0
111644,240000.0
111645,280000.0
111646,705000.0
111647,418000.0
111648,690000.0
111649,296000.0
111650,415000.0
111651,430000.0
111652,500000.0
111653,436000.0
111654,592000.0
111655,346888.0
111656,238000.0
111657,500000.0
111658,260000.0
111659,438000.0
111660,420000.0
111661,373000.0
111662,480000.0
111663,505000.0
111664,580000.0
111665,510000.0
111666,325000.0
111667,825000.0
111668,540000.0
111669,455000.0
111670,410000.0
111671,375000.0
111672,840000.0
111673,415000.0
111674,465000.0
111675,250000.0
111676,726000.0
111677,327000.0
111678,345000.0
111679,310000.0
111680,436000.0
111681,365000.0
111682,450000.0
111683,415000.0
111684,347000.0
111685,838000.0
111686,400000.0
111687,327000.0
111688,350000.0
111689,417000.0
111690,298000.0
111691,248000.0
111692,490000.0
111693,660000.0
111694,680000.0
111695,268000.0
111696,448000.0
111697,510000.0
111698,645000.0
111699,435000.0
111700,900000.0
111701,442000.0
111702,563000.0
111703,685000.0
111704,768000.0
111705,368888.0
111706,436888.0
111707,338000.0
111708,350000.0
111709,350000.0
111710,370000.0
111711,500000.0
111712,292000.0
111713,440000.0
111714,560000.0
111715,405000.0
111716,265000.0
111717,535000.0
111718,395000.0
111719,350000.0
111720,530000.0
111721,375000.0
111722,420000.0
111723,340000.0
111724,320000.0
111725,495000.0
111726,246000.0
111727,538000.0
111728,510000.0
111729,325000.0
111730,337000.0
111731,293000.0
111732,600000.0
111733,383000.0
111734,470000.0
111735,385000.0
111736,489000.0
111737,262000.0
111738,630000.0
111739,440000.0
111740,370000.0
111741,250000.0
111742,420000.0
111743,442000.0
111744,420000.0
111745,470000.0
111746,285000.0
111747,228000.0
111748,348000.0
111749,820000.0
111750,518000.0
111751,568000.0
111752,335000.0
111753,465000.0
111754,514000.0
111755,310000.0
111756,660000.0
111757,528888.0
111758,270000.0
111759,338000.0
111760,290000.0
111761,505000.0
111762,292000.0
111763,590000.0
111764,410000.0
111765,390000.0
111766,457000.0
111767,725000.0
111768,470000.0
111769,312000.0
111770,400000.0
111771,605000.0
111772,310000.0
111773,453000.0
111774,260000.0
111775,317000.0
111776,595000.0
111777,325000.0
111778,843000.0
111779,306000.0
111780,315000.0
111781,710000.0
111782,280000.0
111783,535000.0
111784,448000.0
111785,670000.0
111786,240000.0
111787,616000.0
111788,360000.0
111789,265000.0
111790,520000.0
111791,298000.0
111792,475000.0
111793,750000.0
111794,400000.0
111795,446000.0
111796,250500.0
111797,825000.0
111798,355000.0
111799,325000.0
111800,628000.0
111801,650000.0
111802,422000.0
111803,270000.0
111804,872000.0
111805,550000.0
111806,430000.0
111807,390000.0
111808,400000.0
111809,290000.0
111810,453000.0
111811,450000.0
111812,436000.0
111813,568000.0
111814,365000.0
111815,624000.0
111816,346000.0
111817,425000.0
111818,498000.0
111819,426000.0
111820,585000.0
111821,255000.0
111822,735000.0
111823,560000.0
111824,370000.0
111825,376000.0
111826,265000.0
111827,270000.0
111828,345000.0
111829,440000.0
111830,480000.0
111831,355000.0
111832,780000.0
111833,300000.0
111834,353000.0
111835,515000.0
111836,462000.0
111837,280000.0
111838,702000.0
111839,410000.0
111840,575000.0
111841,360000.0
111842,360000.0
111843,298000.0
111844,435000.0
111845,407000.0
111846,183000.0
111847,791000.0
111848,445000.0
111849,406000.0
111850,558000.0
111851,420000.0
111852,231000.0
111853,347000.0
111854,345000.0
111855,541000.0
111856,320000.0
111857,450000.0
111858,400000.0
111859,410000.0
111860,420000.0
111861,230000.0
111862,305000.0
111863,472000.0
111864,350000.0
111865,365000.0
111866,348000.0
111867,500000.0
111868,318000.0
111869,292000.0
111870,507000.0
111871,338000.0
111872,338000.0
111873,548000.0
111874,578000.0
111875,740000.0
111876,915000.0
111877,1050000.0
111878,481000.0
111879,335000.0
111880,540000.0
111881,325000.0
111882,336000.0
111883,490000.0
111884,315000.0
111885,490000.0
111886,440000.0
111887,585000.0
111888,470000.0
111889,433000.0
111890,367500.0
111891,335000.0
111892,483000.0
111893,268000.0
111894,301888.0
111895,400000.0
111896,550000.0
111897,335000.0
111898,570000.0
111899,305000.0
111900,448000.0
111901,340000.0
111902,625000.0
111903,370000.0
111904,290000.0
111905,365000.0
111906,445000.0
111907,820888.0
111908,430000.0
111909,468000.0
111910,208000.0
111911,385000.0
111912,280000.0
111913,585000.0
111914,545000.0
111915,635000.0
111916,495000.0
111917,428000.0
111918,640000.0
111919,290000.0
111920,350000.0
111921,310000.0
111922,460000.0
111923,357000.0
111924,455000.0
111925,367000.0
111926,275500.0
111927,347000.0
111928,855000.0
111929,349000.0
111930,400000.0
111931,288000.0
111932,458000.0
111933,483000.0
111934,413000.0
111935,305000.0
111936,470000.0
111937,400000.0
111938,550000.0
111939,350000.0
111940,350000.0
111941,335000.0
111942,403000.0
111943,408000.0
111944,476000.0
111945,445000.0
111946,369000.0
111947,430000.0
111948,640000.0
111949,468000.0
111950,573000.0
111951,260000.0
111952,362000.0
111953,318000.0
111954,980000.0
111955,548000.0
111956,337000.0
111957,430000.0
111958,385000.0
111959,420000.0
111960,540000.0
111961,350000.0
111962,480000.0
111963,480000.0
111964,505000.0
111965,395000.0
111966,640000.0
111967,448000.0
111968,548000.0
111969,410888.0
111970,463000.0
111971,403800.0
111972,470000.0
111973,310000.0
111974,460000.0
111975,570000.0
111976,540188.0
111977,353000.0
111978,570000.0
111979,640000.0
111980,360000.0
111981,660000.0
111982,413000.0
111983,460000.0
111984,340000.0
111985,373000.0
111986,263000.0
111987,510000.0
111988,400000.0
111989,297000.0
111990,245000.0
111991,316888.0
111992,834000.0
111993,518000.0
111994,578000.0
111995,450000.0
111996,265000.0
111997,428888.0
111998,410000.0
111999,320000.0
112000,327000.0
112001,600000.0
112002,440000.0
112003,675000.0
112004,855000.0
112005,880000.0
112006,755000.0
112007,415000.0
112008,490000.0
112009,210000.0
112010,765000.0
112011,385000.0
112012,443888.0
112013,420000.0
112014,470000.0
112015,445000.0
112016,275500.0
112017,735000.0
112018,265000.0
112019,431688.0
112020,370000.0
112021,375000.0
112022,828000.0
112023,702000.0
112024,330000.0
112025,322000.0
112026,785000.0
112027,245000.0
112028,300000.0
112029,425000.0
112030,363000.0
112031,505000.0
112032,285000.0
112033,425000.0
112034,440000.0
112035,390000.0
112036,456000.0
112037,505000.0
112038,320000.0
112039,518000.0
112040,328000.0
112041,750000.0
112042,510000.0
112043,392000.0
112044,532888.0
112045,410000.0
112046,375000.0
112047,480000.0
112048,330000.0
112049,575000.0
112050,333000.0
112051,530000.0
112052,410000.0
112053,388000.0
112054,320000.0
112055,390000.0
112056,455000.0
112057,468000.0
112058,447888.0
112059,395000.0
112060,320000.0
112061,400000.0
112062,510000.0
112063,470000.0
112064,360000.0
112065,408000.0
112066,315000.0
112067,345000.0
112068,310000.0
112069,282000.0
112070,305000.0
112071,526000.0
112072,390000.0
112073,546000.0
112074,820000.0
112075,418288.0
112076,826000.0
112077,406000.0
112078,515000.0
112079,455000.0
112080,385000.0
112081,372000.0
112082,480000.0
112083,426000.0
112084,500000.0
112085,500000.0
112086,400000.0
112087,374000.0
112088,492488.0
112089,322000.0
112090,370000.0
112091,388000.0
112092,660000.0
112093,356888.0
112094,678000.0
112095,560000.0
112096,728000.0
112097,465000.0
112098,345000.0
112099,345000.0
112100,460000.0
112101,373000.0
112102,300000.0
112103,530000.0
112104,355000.0
112105,340000.0
112106,410000.0
112107,640000.0
112108,578000.0
112109,270000.0
112110,375888.0
112111,595000.0
112112,282000.0
112113,570000.0
112114,500000.0
112115,390000.0
112116,260000.0
112117,400000.0
112118,285000.0
112119,382000.0
112120,438000.0
112121,382000.0
112122,580000.0
112123,318000.0
112124,378000.0
112125,435000.0
112126,730000.0
112127,585000.0
112128,595000.0
112129,345000.0
112130,678000.0
112131,370000.0
112132,546000.0
112133,373000.0
112134,300000.0
112135,520000.0
112136,475000.0
112137,867000.0
112138,572500.0
112139,393000.0
112140,734000.0
112141,480000.0
112142,506000.0
112143,315000.0
112144,350000.0
112145,511000.0
112146,490000.0
112147,496000.0
112148,398000.0
112149,385000.0
112150,410000.0
112151,573000.0
112152,325000.0
112153,615000.0
112154,420000.0
112155,290000.0
112156,900000.0
112157,513000.0
112158,408000.0
112159,630000.0
112160,425500.0
112161,305000.0
112162,370000.0
112163,336000.0
112164,373500.0
112165,307000.0
112166,308000.0
112167,620000.0
112168,465000.0
112169,510000.0
112170,415000.0
112171,457000.0
112172,430000.0
112173,350000.0
112174,348000.0
112175,600000.0
112176,850000.0
112177,408000.0
112178,840000.0
112179,350000.0
112180,390000.0
112181,460000.0
112182,355500.0
112183,342000.0
112184,435000.0
112185,310000.0
112186,390000.0
112187,553000.0
112188,435000.0
112189,255000.0
112190,700000.0
112191,300000.0
112192,410000.0
112193,580000.0
112194,408000.0
112195,438000.0
112196,785000.0
112197,720000.0
112198,358000.0
112199,420000.0
112200,405000.0
112201,275000.0
112202,347000.0
112203,290000.0
112204,800000.0
112205,330000.0
112206,400000.0
112207,437000.0
112208,380000.0
112209,270000.0
112210,268000.0
112211,410000.0
112212,315000.0
112213,625888.0
112214,485000.0
112215,1008888.0
112216,531888.0
112217,618000.0
112218,380000.0
112219,410000.0
112220,585000.0
112221,725000.0
112222,420000.0
112223,265000.0
112224,410000.0
112225,304000.0
112226,650000.0
112227,356000.0
112228,340000.0
112229,327000.0
112230,505000.0
112231,325000.0
112232,340000.0
112233,615000.0
112234,528000.0
112235,750000.0
112236,215000.0
112237,240000.0
112238,450000.0
112239,408000.0
112240,420000.0
112241,488000.0
112242,520000.0
112243,705000.0
112244,375000.0
112245,430000.0
112246,355000.0
112247,448000.0
112248,400000.0
112249,515000.0
112250,327000.0
112251,435888.0
112252,400888.0
112253,485000.0
112254,377500.0
112255,440000.0
112256,532000.0
112257,505000.0
112258,433000.0
112259,245000.0
112260,500000.0
112261,708000.0
112262,416000.0
112263,385000.0
112264,380000.0
112265,471000.0
112266,385000.0
112267,475000.0
112268,480000.0
112269,270000.0
112270,436800.0
112271,895000.0
112272,300000.0
112273,424500.0
112274,508000.0
112275,292500.0
112276,525000.0
112277,482000.0
112278,435000.0
112279,405000.0
112280,488000.0
112281,405000.0
112282,443000.0
112283,385000.0
112284,260000.0
112285,295000.0
112286,326000.0
112287,395000.0
112288,490000.0
112289,598000.0
112290,410000.0
112291,576388.0
112292,625000.0
112293,630000.0
112294,368000.0
112295,320000.0
112296,428000.0
112297,346000.0
112298,515000.0
112299,368000.0
112300,310888.0
112301,475000.0
112302,440000.0
112303,339000.0
112304,508000.0
112305,260000.0
112306,395000.0
112307,620000.0
112308,300000.0
112309,478000.0
112310,670000.0
112311,405000.0
112312,838000.0
112313,296000.0
112314,322000.0
112315,355000.0
112316,678000.0
112317,478000.0
112318,1080000.0
112319,610000.0
112320,270000.0
112321,385000.0
112322,845800.0
112323,522000.0
112324,370000.0
112325,418000.0
112326,478000.0
112327,365000.0
112328,367000.0
112329,583000.0
112330,470000.0
112331,290000.0
112332,418000.0
112333,503000.0
112334,357000.0
112335,450000.0
112336,340000.0
112337,383000.0
112338,725000.0
112339,308000.0
112340,278000.0
112341,273000.0
112342,562000.0
112343,863000.0
112344,650000.0
112345,485000.0
112346,521000.0
112347,362000.0
112348,380000.0
112349,388000.0
112350,242000.0
112351,498000.0
112352,545000.0
112353,460000.0
112354,563800.0
112355,340000.0
112356,332000.0
112357,418000.0
112358,550000.0
112359,280000.0
112360,470000.0
112361,340000.0
112362,485000.0
112363,298000.0
112364,330000.0
112365,285000.0
112366,568000.0
112367,370000.0
112368,315000.0
112369,420000.0
112370,442000.0
112371,555000.0
112372,368000.0
112373,418000.0
112374,938000.0
112375,745000.0
112376,560000.0
112377,245000.0
112378,317888.0
112379,420000.0
112380,538000.0
112381,425000.0
112382,465000.0
112383,360000.0
112384,506000.0
112385,565000.0
112386,425000.0
112387,395000.0
112388,430000.0
112389,760000.0
112390,675000.0
112391,552888.0
112392,820000.0
112393,435888.0
112394,350000.0
112395,328000.0
112396,350000.0
112397,388000.0
112398,463000.0
112399,640000.0
112400,370000.0
112401,460000.0
112402,439000.0
112403,630000.0
112404,424000.0
112405,365000.0
112406,465000.0
112407,515000.0
112408,469000.0
112409,581052.0
112410,498000.0
112411,380000.0
112412,582000.0
112413,294000.0
112414,572888.0
112415,425000.0
112416,455000.0
112417,260000.0
112418,350000.0
112419,400000.0
112420,550000.0
112421,310000.0
112422,368000.0
112423,370000.0
112424,535000.0
112425,390000.0
112426,432000.0
112427,338888.0
112428,910000.0
112429,505000.0
112430,638000.0
112431,415000.0
112432,308000.0
112433,893000.0
112434,390000.0
112435,402000.0
112436,595000.0
112437,457000.0
112438,391800.0
112439,340000.0
112440,480000.0
112441,515000.0
112442,350000.0
112443,899000.0
112444,388000.0
112445,320000.0
112446,390000.0
112447,400000.0
112448,512888.0
112449,750000.0
112450,322500.0
112451,768000.0
112452,400000.0
112453,730000.0
112454,722000.0
112455,398000.0
112456,850000.0
112457,400000.0
112458,433999.0
112459,670000.0
112460,535000.0
112461,730000.0
112462,450000.0
112463,410000.0
112464,868000.0
112465,315000.0
112466,460000.0
112467,296888.0
112468,485888.0
112469,670000.0
112470,328000.0
112471,433000.0
112472,313000.0
112473,295000.0
112474,360000.0
112475,435000.0
112476,913000.0
112477,420000.0
112478,288000.0
112479,698000.0
112480,800000.0
112481,268000.0
112482,445000.0
112483,458800.0
112484,455000.0
112485,398000.0
112486,545000.0
112487,345000.0
112488,542000.0
112489,395000.0
112490,610000.0
112491,378000.0
112492,377000.0
112493,550000.0
112494,760000.0
112495,558000.0
112496,445000.0
112497,588000.0
112498,265000.0
112499,530000.0
112500,426000.0
112501,630000.0
112502,318000.0
112503,325000.0
112504,518000.0
112505,749000.0
112506,326000.0
112507,415000.0
112508,440000.0
112509,642000.0
112510,300000.0
112511,415000.0
112512,375000.0
112513,393000.0
112514,710000.0
112515,330000.0
112516,455000.0
112517,193000.0
112518,449000.0
112519,270000.0
112520,330000.0
112521,328000.0
112522,330888.0
112523,380000.0
112524,454000.0
112525,422000.0
112526,570000.0
112527,487000.0
112528,540000.0
112529,350000.0
112530,505000.0
112531,450000.0
112532,342500.0
112533,225000.0
112534,553000.0
112535,300000.0
112536,380000.0
112537,334000.0
112538,435000.0
112539,390000.0
112540,313000.0
112541,472000.0
112542,240000.0
112543,480000.0
112544,445000.0
112545,398000.0
112546,356000.0
112547,435000.0
112548,400000.0
112549,510000.0
112550,462000.0
112551,420000.0
112552,543000.0
112553,840000.0
112554,426000.0
112555,365000.0
112556,283000.0
112557,405000.0
112558,648888.0
112559,472000.0
112560,630000.0
112561,340000.0
112562,618000.0
112563,453888.0
112564,843000.0
112565,330000.0
112566,375000.0
112567,460000.0
112568,478888.0
112569,245000.0
112570,720000.0
112571,511888.0
112572,710000.0
112573,530000.0
112574,370000.0
112575,325000.0
112576,335000.0
112577,930000.0
112578,412000.0
112579,473000.0
112580,640000.0
112581,308000.0
112582,430000.0
112583,270000.0
112584,410000.0
112585,408000.0
112586,453880.0
112587,395000.0
112588,555000.0
112589,460000.0
112590,494000.0
112591,403500.0
112592,223000.0
112593,285000.0
112594,340000.0
112595,850000.0
112596,390000.0
112597,717000.0
112598,431000.0
112599,418000.0
112600,298000.0
112601,470000.0
112602,425000.0
112603,910000.0
112604,375000.0
112605,520000.0
112606,828000.0
112607,310000.0
112608,420000.0
112609,360000.0
112610,415000.0
112611,488000.0
112612,465000.0
112613,350000.0
112614,650000.0
112615,385888.0
112616,620000.0
112617,440000.0
112618,390000.0
112619,485000.0
112620,280000.0
112621,445000.0
112622,290000.0
112623,335000.0
112624,355000.0
112625,465000.0
112626,365000.0
112627,460000.0
112628,495000.0
112629,630000.0
112630,330000.0
112631,553000.0
112632,465000.0
112633,512000.0
112634,380000.0
112635,510000.0
112636,535888.0
112637,430000.0
112638,420000.0
112639,295000.0
112640,420000.0
112641,350000.0
112642,650000.0
112643,508080.0
112644,435000.0
112645,385000.0
112646,690000.0
112647,445000.0
112648,360000.0
112649,310000.0
112650,277000.0
112651,395000.0
112652,545000.0
112653,476000.0
112654,338000.0
112655,410000.0
112656,280000.0
112657,251000.0
112658,448000.0
112659,328000.0
112660,450000.0
112661,380000.0
112662,418000.0
112663,515000.0
112664,478000.0
112665,340000.0
112666,380000.0
112667,650000.0
112668,248000.0
112669,373000.0
112670,668000.0
112671,430000.0
112672,405000.0
112673,293000.0
112674,290000.0
112675,540000.0
112676,525000.0
112677,295000.0
112678,338000.0
112679,512000.0
112680,550000.0
112681,364900.0
112682,437000.0
112683,365000.0
112684,305000.0
112685,510000.0
112686,338000.0
112687,418888.0
112688,312000.0
112689,535000.0
112690,396000.0
112691,370000.0
112692,738000.0
112693,270000.0
112694,471000.0
112695,578000.0
112696,515000.0
112697,418000.0
112698,380000.0
112699,715000.0
112700,283000.0
112701,510000.0
112702,380000.0
112703,425000.0
112704,388000.0
112705,458888.0
112706,295000.0
112707,950000.0
112708,485500.0
112709,356000.0
112710,418000.0
112711,455000.0
112712,367000.0
112713,205000.0
112714,515000.0
112715,408000.0
112716,385000.0
112717,675000.0
112718,265000.0
112719,820000.0
112720,348000.0
112721,435000.0
112722,475000.0
112723,500000.0
112724,255000.0
112725,350000.0
112726,410000.0
112727,336000.0
112728,522000.0
112729,345000.0
112730,400000.0
112731,565000.0
112732,730000.0
112733,235000.0
112734,682000.0
112735,420000.0
112736,565000.0
112737,475000.0
112738,500000.0
112739,430000.0
112740,660000.0
112741,470000.0
112742,442500.0
112743,325000.0
112744,1100000.0
112745,293888.0
112746,380000.0
112747,260000.0
112748,390000.0
112749,440000.0
112750,535000.0
112751,605000.0
112752,338000.0
112753,390000.0
112754,348000.0
112755,328000.0
112756,750000.0
112757,650000.0
112758,506000.0
112759,528000.0
112760,518000.0
112761,390000.0
112762,235000.0
112763,368000.0
112764,450000.0
112765,394000.0
112766,385000.0
112767,368000.0
112768,463000.0
112769,580000.0
112770,493888.0
112771,290000.0
112772,450000.0
112773,440000.0
112774,303000.0
112775,375000.0
112776,335000.0
112777,575000.0
112778,415000.0
112779,394000.0
112780,293000.0
112781,500000.0
112782,465000.0
112783,305000.0
112784,295000.0
112785,825000.0
112786,552268.0
112787,518000.0
112788,290000.0
112789,485000.0
112790,413000.0
112791,508000.0
112792,564500.0
112793,245000.0
112794,368888.0
112795,340000.0
112796,355000.0
112797,668000.0
112798,400000.0
112799,485000.0
112800,258000.0
112801,415000.0
112802,505000.0
112803,290000.0
112804,455000.0
112805,600000.0
112806,302888.0
112807,443000.0
112808,280000.0
112809,335000.0
112810,441888.0
112811,430000.0
112812,395000.0
112813,441000.0
112814,370000.0
112815,300000.0
112816,520000.0
112817,424000.0
112818,543000.0
112819,365000.0
112820,425000.0
112821,365000.0
112822,605000.0
112823,590000.0
112824,318000.0
112825,390000.0
112826,400000.0
112827,275000.0
112828,440000.0
112829,460000.0
112830,640000.0
112831,785000.0
112832,305000.0
112833,315000.0
112834,295000.0
112835,250000.0
112836,569000.0
112837,290000.0
112838,410000.0
112839,492000.0
112840,340000.0
112841,395000.0
112842,510000.0
112843,315000.0
112844,330000.0
112845,318000.0
112846,290000.0
112847,370000.0
112848,425000.0
112849,447000.0
112850,440000.0
112851,482500.0
112852,292500.0
112853,502000.0
112854,376000.0
112855,482000.0
112856,360000.0
112857,560000.0
112858,430000.0
112859,360000.0
112860,438000.0
112861,550000.0
112862,350000.0
112863,360000.0
112864,403000.0
112865,510000.0
112866,758000.0
112867,315000.0
112868,540000.0
112869,416500.0
112870,710000.0
112871,336000.0
112872,335000.0
112873,363000.0
112874,415000.0
112875,333000.0
112876,408000.0
112877,580000.0
112878,480000.0
112879,550000.0
112880,430000.0
112881,310000.0
112882,416000.0
112883,545000.0
112884,605000.0
112885,472000.0
112886,215000.0
112887,330000.0
112888,430000.0
112889,340000.0
112890,220000.0
112891,480000.0
112892,323888.0
112893,691900.0
112894,348000.0
112895,511388.0
112896,598000.0
112897,280000.0
112898,338000.0
112899,510000.0
112900,360000.0
112901,492000.0
112902,338000.0
112903,484000.0
112904,422000.0
112905,670000.0
112906,715000.0
112907,255000.0
112908,460000.0
112909,283000.0
112910,540000.0
112911,635000.0
112912,520000.0
112913,265000.0
112914,325500.0
112915,520000.0
112916,373000.0
112917,323000.0
112918,505000.0
112919,360000.0
112920,328000.0
112921,445000.0
112922,390000.0
112923,591888.0
112924,380000.0
112925,285000.0
112926,341000.0
112927,328000.0
112928,485000.0
112929,488000.0
112930,442888.0
112931,893000.0
112932,230500.0
112933,528000.0
112934,255800.0
112935,432000.0
112936,420000.0
112937,353000.0
112938,309000.0
112939,560000.0
112940,325000.0
112941,390000.0
112942,440000.0
112943,605000.0
112944,295000.0
112945,435000.0
112946,426000.0
112947,285000.0
112948,520000.0
112949,460000.0
112950,290000.0
112951,418000.0
112952,605000.0
112953,345000.0
112954,745000.0
112955,445000.0
112956,773000.0
112957,367000.0
112958,328000.0
